vendedor;linea;articulo;venta_bruta;dev_Buen_Estado;dev_Mal_Estado;dev_total;venta_neta;porc_dev;tot_dev_$
20 - Leonardo Pages;280-Soldo Hnos.;36183-AZUCAR IMPALPABLE 400 GRIO RIO;3;3;0;3;0;100;192
20 - Leonardo Pages;280-Soldo Hnos.;16006-NATURA (DANICA) KETCHUP x192u;7;1;0;1;6;14.29;498
20 - Leonardo Pages;281-Vinos;36241-FIN del MUNDO POSTALES SAU BLANCO 750;16;9;0;9;7;56.25;2466
20 - Leonardo Pages;281-Vinos;36244-FLICHMAN MISTERIO CAB SAUVIGNON 750;22;13;0;13;9;59.09;2964
20 - Leonardo Pages;281-Vinos;36245-FLICHMAN MISTERIO CHARDONAY SWEET 750;24;20;0;20;4;83.33;4559.99
20 - Leonardo Pages;291-Yerba Arminio;16077-ARMIÑO CLASICA 1 KG;51;0;1;1;50;1.96;157.7
20 - Leonardo Pages;291-Yerba Arminio;24180-ARMIÑO CLASICA 100GR (CAJA X12);2;1;0;1;1;50;276
20 - Leonardo Pages;291-Yerba Arminio;16076-ARMIÑO SUAVE 1 KG;213;3;0;3;210;1.41;498
20 - Leonardo Pages;291-Yerba Arminio;24179-ARMIÑO SUAVE 100GR (CAJA X12);3;1;0;1;2;33.33;276
20 - Leonardo Pages;293-Enlatados Soldo;36215-ATUN LOMITO AL ACEITE IDEAL 170G;21;6;0;6;15;28.57;420
20 - Leonardo Pages;409-Avanti-Gastronomico;20568-SALSA BOLOGNESA 220grs AVANTI;17;0;5;5;12;29.41;660.53
20 - Leonardo Pages;409-Avanti-Gastronomico;20569-SALSA CARUSSO 220grs AVANTI;250;9;4;13;237;5.2;1923
20 - Leonardo Pages;410-Avanti-Tapas;20503-EMPANADA CASERA X12 AVANTI- 28 X CAJA;66;0;12;12;54;18.18;1166.8
20 - Leonardo Pages;410-Avanti-Tapas;20504-EMPANADA CASERA X20 AVANTI- 20X CAJA;81;0;7;7;74;8.64;939.64
20 - Leonardo Pages;410-Avanti-Tapas;20502-EMPANADA COPETIN x24 AVANTI- 18X CAJA;111;3;32;35;76;31.53;3646.55
20 - Leonardo Pages;410-Avanti-Tapas;20500-EMPANADA X12 AVANTI- 28X CAJA;303;2;30;32;271;10.56;3312.7
20 - Leonardo Pages;410-Avanti-Tapas;20501-EMPANADA X20 AVANTI- 20X CAJA;239;0;6;6;233;2.51;964.12
20 - Leonardo Pages;410-Avanti-Tapas;20506-MASA BRISSA AVANTI- 20X CAJA;73;2;4;6;67;8.22;488
20 - Leonardo Pages;410-Avanti-Tapas;20511-RECTANGULAR CASERA AVANTI- 20X CAJA;84;0;2;2;82;2.38;244.24
20 - Leonardo Pages;410-Avanti-Tapas;20510-RECTANGULAR HOJ  AVANTI- 20X CAJAS;388;0;24;24;364;6.19;3664.73
20 - Leonardo Pages;410-Avanti-Tapas;20509-REDONDA CASERA AVANTI- 20X CAJA;65;0;3;3;62;4.62;262.74
20 - Leonardo Pages;410-Avanti-Tapas;20508-REDONDA HOJ AVANTI- 20X CAJA;374;0;28;28;346;7.49;3037.1
20 - Leonardo Pages;411-Avanti-Pastas;20561-RAVIOLES JAM Y QUE 500G - AV- 12XCAJA;12;0;2;2;10;16.67;349.15
20 - Leonardo Pages;411-Avanti-Pastas;20549-RAVIOLES VERDURA -AV 500G- 12X CAJA;85;0;6;6;79;7.06;1128.18
20 - Leonardo Pages;411-Avanti-Pastas;20553-SORRENTINOS 4QUESOS-AV 500G- 12X CAJA;46;0;5;5;41;10.87;1062.4
20 - Leonardo Pages;411-Avanti-Pastas;20550-SORRENTINOS J Y Q- AV 500G- 12X CAJA;81;0;9;9;72;11.11;1919.24
20 - Leonardo Pages;411-Avanti-Pastas;20547-SORRENTINOS RI Y ES- AV 500G- 12X CAJA;52;0;6;6;46;11.54;1147.91
20 - Leonardo Pages;411-Avanti-Pastas;20565-TAGLIATELLE AL HUEVO 270G AVANTI (16);3;0;5;5;-2;166.67;552.5
20 - Leonardo Pages;411-Avanti-Pastas;20571-TAGLIATELLE ALBAHACA AVANTI 270G (16);3;0;9;9;-6;300;1074.52
20 - Leonardo Pages;411-Avanti-Pastas;20551-TALLARINES FINOS- AV 500G- 12X CAJA;190;0;4;4;186;2.11;458
20 - Leonardo Pages;412-Pastamania-Tapas;20515-EMPANADA X12 PASTAMANÍA- 36X CAJA;231;0;22;22;209;9.52;1695.26
20 - Leonardo Pages;412-Pastamania-Tapas;20518-EMPANADA X20 PASTAMANÍA- 24X CAJA;239;6;14;20;219;8.37;2279.33
20 - Leonardo Pages;412-Pastamania-Tapas;20520-RECTANGULAR PASTAMANÍA- 20X CAJA;269;0;32;32;237;11.9;3824.81
20 - Leonardo Pages;412-Pastamania-Tapas;20519-REDONDA PASTAMANÍA- 20X CAJA;1008;3;1;4;1004;0.4;344
20 - Leonardo Pages;413-Pastamania-Pastas;20559-RAVIOL 4 QUESOS 500G PASTAMANIA- 12X CAJA;16;0;2;2;14;12.5;223.47
20 - Leonardo Pages;413-Pastamania-Pastas;20560-RAVIOL CAR/VERD. 500G PASTAMANIA- 12X CAJA;12;0;2;2;10;16.67;228.85
20 - Leonardo Pages;413-Pastamania-Pastas;20554-RAVIOL RIC Y ESP-500G PASTAMANIA- 12X CAJA;25;0;2;2;23;8;223.47
20 - Leonardo Pages;440-OFERTAS;5199-OFERTA BEBIBLE DURAZNO;673;10;2;12;661;1.78;480
20 - Leonardo Pages;440-OFERTAS;5200-OFERTA BEBIBLE FRUTILLA;418;14;0;14;404;3.35;560
20 - Leonardo Pages;440-OFERTAS;8037-OFERTA MORTADELA ARIZONA;227.81;0;2.94;2.94;224.87;1.29;402.78
20 - Leonardo Pages;440-OFERTAS;5197-OFERTA MUZZARELLA CALCAR;904.15;1.35;0;1.35;902.8;0.15;429.3
20 - Leonardo Pages;440-OFERTAS;9013-OFERTA PALETA ROJA CENTENARIO;755.4;10.34;11.82;22.16;733.24;2.93;5052.47
20 - Leonardo Pages;440-OFERTAS;9567-OFERTA RAVIOL JAMON Y QUESO BATUK 750 GR;22;10;0;10;12;45.45;1019.9
20 - Leonardo Pages;440-OFERTAS;271214-OFERTA SUPER TRIPLE BLANCO ALFAJOR;1;0;1.92;1.92;-0.92;192;645.12
20 - Leonardo Pages;440-OFERTAS;271215-OFERTA SUPER TRIPLE CHOCOLATE ALFAJOR;7;0;1.74;1.74;5.26;24.86;584.64
20 - Leonardo Pages;468-Cañuela Galletas;22102-9 DE ORO AGRIDULCE 200GR (20);379;9;0;9;370;2.37;369
20 - Leonardo Pages;468-Cañuela Galletas;22103-9 DE ORO AGRIDULCE 420GR (15);441;7;1;8;433;1.81;560
20 - Leonardo Pages;468-Cañuela Galletas;29508-BUDIN VAINILLA C/DDL 190g 9 DE ORO (14);4;0;1;1;3;25;56
20 - Leonardo Pages;468-Cañuela Galletas;22157-PASEO CRACKERS 300G;8;0;5;5;3;62.5;330
20 - Leonardo Pages;468-Cañuela Galletas;22158-PASEO MULTICEREALES 300G;6;0;1;1;5;16.67;66
20 - Leonardo Pages;468-Cañuela Galletas;22266-PASEO TOSTADAS CLASICAS 200g;4;0;2;2;2;50;138
20 - Leonardo Pages;468-Cañuela Galletas;22267-PASEO TOSTADAS SALVADO 200g;4;0;2;2;2;50;138
20 - Leonardo Pages;469-Cañuela Harinas;22122-HARINA LEUDANTE 1KG (12);4;0;4;4;0;100;300
20 - Leonardo Pages;469-Cañuela Harinas;22109-HARINA PANADERA 000X25KG;100;1;0;1;99;1;721
20 - Leonardo Pages;470-Cañuelas;22121-ACEITE CAÑUELAS DE GIRASOL 900ML;145;12;0;12;133;8.28;900.6
20 - Leonardo Pages;471-Salsa Pontevedra;2267-CONCENTRADA 1030 GR PONTEVEDRA;1736;12;1;13;1723;0.75;845
20 - Leonardo Pages;471-Salsa Pontevedra;22026-KETCHUP PACK 1KG PONTEVEDRA;2;1;0;1;1;50;155
20 - Leonardo Pages;472-Jugos Maxi;2296-MAXI MANZANA 200ml;938;64;0;64;874;6.82;1087.97
20 - Leonardo Pages;472-Jugos Maxi;2287-MAXI MULTIFRUTA 200ml;875;10;0;10;865;1.14;169.99
20 - Leonardo Pages;480-Oderich;22093-ATUN DESM.170G ACEITE NAVEG;15;12;0;12;3;80;648
20 - Leonardo Pages;480-Oderich;22162-CHAMPIGNONES LAMINADOS 425G P.G;122;2;0;2;120;1.64;180
20 - Leonardo Pages;480-Oderich;22085-KETCHUP 1K ODERICH;2;1;0;1;1;50;113
20 - Leonardo Pages;480-Oderich;22098-MAYONESA 1 KG ODERICH;11;1;0;1;10;9.09;122
20 - Leonardo Pages;480-Oderich;22301-PALMITOS ENTEROS 800g ODERICH;4;3;0;3;1;75;930
20 - Leonardo Pages;480-Oderich;22046-PATE CARNE 100GR ODERICH;129;0;2;2;127;1.55;82
20 - Leonardo Pages;480-Oderich;22047-PATE PAVITA 100G ODERICH;148;0;1;1;147;0.68;41
20 - Leonardo Pages;490-Villa Margarita;22225-BONDIOLA VILLA MARGARITA;8.37;1.6;0;1.6;6.77;19.12;952
20 - Leonardo Pages;504-Boby;23029-OFERTA REX 7kg;129;1;0;1;128;0.78;265.81
20 - Leonardo Pages;504-Boby;23030-REX 25kg;108;4;0;4;104;3.7;4120
20 - Leonardo Pages;551-Urusal;24119-DOS ESTRELLAS SAL FINA 500 G (24);533;0;1;1;532;0.19;34
20 - Leonardo Pages;551-Urusal;24101-SAL GRUESA DOS ESTRELLAS 500G (Fx24);81;0;29;29;52;35.8;986
20 - Leonardo Pages;604-Culinex;700377620-ESPINACA PICADA 2.5kg HUERTA DEL ESTE;12;1;0;1;11;8.33;291
20 - Leonardo Pages;604-Culinex;710301702-NOISETTE 2.5K CRUFI;82;1;0;1;81;1.22;488
20 - Leonardo Pages;604-Culinex;710301709-PAPAS RUSTICAS SAZONADAS 2.5KG CRUFI;24;2;0;2;22;8.33;932
20 - Leonardo Pages;604-Culinex;710270707-ROSTI BEMBRASIL 1.06kg (8);7;2;0;2;5;28.57;376
20 - Leonardo Pages;608-PASTAS CRUFI;730460807-RAVIOLES VERDURA 2.5KG CRUFI;70;1;0;1;69;1.43;556
20 - Leonardo Pages;609-REBOZADOS DE POLLO CRUFI;9515-NUGGET POLLO 2.5KG SEARA;272;4;0;4;268;1.47;3040
20 - Leonardo Pages;609-REBOZADOS DE POLLO CRUFI;780561806-NUGGETS 900GRS SEARA;26;2;0;2;24;7.69;602
20 - Leonardo Pages;660-Condimentos Del Gaucho;24721-AJO Y PEREJIL DEL GAUCHO x350g FRASCO;10;1;0;1;9;10;101
20 - Leonardo Pages;660-Condimentos Del Gaucho;25707-MOSTAZA EN POLVO DEL GAUCHO 90g FRASCO;13;0;1;1;12;7.69;145.35
20 - Leonardo Pages;661-Condimentos Del Gaucho x1kg;24780-CHIMICHURRI DEL GAUCHO MOLIDO 1KG;1;1;0;1;0;100;234
20 - Leonardo Pages;663-Aderezos Del Gaucho;25711-ADEREZO CHIMICHURRI DEL GAUCHO 100g (14);0;0;1;1;-1;100;408
20 - Leonardo Pages;663-Aderezos Del Gaucho;24741-KETCHUP DEL GAUCHO x1kg DP;10;1;0;1;9;10;172
20 - Leonardo Pages;663-Aderezos Del Gaucho;24742-KETCHUP LINEA ORO x497g PETDOWN DEL GAUCHO;6;0;1;1;5;16.67;139
20 - Leonardo Pages;663-Aderezos Del Gaucho;24738-PICANTINA DEL GAUCHO x1kg DP;3;0;1;1;2;33.33;92
20 - Leonardo Pages;663-Aderezos Del Gaucho;25706-SALSA PICANTE DEL GAUCHO 400g;7;1;0;1;6;14.29;105
20 - Leonardo Pages;664-Conservas Del Gaucho;24706-ACEITUNA S/CAROZO DEL GAUCHO x80g DP (Cx15);92;5;0;5;87;5.43;265
20 - Leonardo Pages;664-Conservas Del Gaucho;0200-PEPINOS EN VINAGRE DEL GAUCHO 200G ESC;32;1;0;1;31;3.13;95
20 - Leonardo Pages;665-Conservas Del Gaucho Gastronómico;24708-ACEITUNA EN RODAJAS DEL GAUCHO x1kg DP;91;2;0;2;89;2.2;498
20 - Leonardo Pages;665-Conservas Del Gaucho Gastronómico;24718-HONGOS ESCABECHE DEL GAUCHO 900g DP;10;1;0;1;9;10;330
20 - Leonardo Pages;700-PROMOL;30508-DUKITA CEREAL AZUCARADO 1KG;11;0;1;1;10;9.09;225
20 - Leonardo Pages;800-FRESH UP;440817-CARE UP ACO ILUMINADOR 980(6);2;1;0;1;1;50;155
20 - Leonardo Pages;800-FRESH UP;440600-CARE UP TOALLA HUMEDA BABY X150;10;2;0;2;8;20;434
20 - Leonardo Pages;999-Sin calificar;2036-DTOS. OTORGADOS;1.94;7.64;0;7.64;-5.7;393.81;5246
20 - Leonardo Pages;1009-carbon;30100-CARBON 3 KG LAPACHO;725;5;6;11;714;1.52;970
20 - Leonardo Pages;1011-Vinos Garzon;30119-GARZON ESTATE VIOGNIER D CORTE 750ml;11;0;1;1;10;9.09;479
20 - Leonardo Pages;1011-Vinos Garzon;30125-GARZON SINGLE VINEYAR ALBARIÑO;8;0;4;4;4;50;4712
20 - Leonardo Pages;1014-Dairyco x5lt;24079-DAIRYCO NARANJA 5L X4;3;2;0;2;1;66.67;946
20 - Leonardo Pages;1014-Dairyco x5lt;24080-DAIRYCO NARANJA LIGHT 5L X4;12;3;0;3;9;25;1470
20 - Leonardo Pages;1026-VIÑAS LAS BRUJAS;30009-VIÑA LAS BRUJAS MALBEC 750ML;12;12;0;12;0;100;3228
20 - Leonardo Pages;1027-G.MENDEZ ALTA RESERVA;30017-G.M ALTA RESERVA SAUV BLANCO 750ML;20;11;0;11;9;55;4356
20 - Leonardo Pages;1031-CASCO VIEJO;30037-ENVASE 3L G.M;0;2;0;2;-2;100;436
20 - Leonardo Pages;1080-MILI CUIDADO PERSONAL;26015-MILI TOALLA NOCTURNA X8 C/ALAS (36);153;5;0;5;148;3.27;250
20 - Leonardo Pages;1080-MILI CUIDADO PERSONAL;26012-MILI TOALLA SECA C/ALAS X8 (36);245;7;0;7;238;2.86;287
20 - Leonardo Pages;1080-MILI CUIDADO PERSONAL;26011-MILI TOALLA SUAVE 8 (36);181;4;0;4;177;2.21;148
20 - Leonardo Pages;1081-MILI PAPEL H Y COCINA;26008-MILI DUAL 60MTS x6 (F.8);44;1;0;1;43;2.27;203
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27140-ADES MANZANA 200ml;270;6;0;6;264;2.22;186
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27034-FOKY MANZANA X10;5;2;0;2;3;40;240
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27030-FOKY NARANJA X10;7;4;0;4;3;57.14;462
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27033-FOKY TANJARINA X10;12;2;0;2;10;16.67;240
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27142-JUGO ADES DURAZNO 1LT;73;16;0;16;57;21.92;1074.4
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27141-JUGO ADES NARANJA 1LT;104;1;0;1;103;0.96;79
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27000-MARIA BONITA  CRACKERS 303grs X16;0;0;2;2;-2;100;172
20 - Leonardo Pages;1100-Punta Ballena Galletitas;65109-MARIA BONITA AGUA MIA 200g Cx20;139;4;0;4;135;2.88;232
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27104-MARIA BONITA MALTEADA S/SAL 380G (12);8;0;2;2;6;25;256
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27015-MARIA BONITA MALTEADAS 380grs X12;38;3;1;4;34;10.53;516
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27048-MARIA BONITA PAPA TUBO BARBACOA 140g;102;2;0;2;100;1.96;240
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27145-MARIA BONITA PAPA TUBO CHEDDAR 140g;75;20;0;20;55;26.67;2400.01
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27146-MARIA BONITA PAPA TUBO HUEVO 140g;66;12;0;12;54;18.18;1440.01
20 - Leonardo Pages;1100-Punta Ballena Galletitas;16029-MAYONESA URUGUAY 2900grs;51;1;0;1;50;1.96;440
20 - Leonardo Pages;1100-Punta Ballena Galletitas;65075-P.BALLENA SURTIDAS 300GRS CX12;627;24;0;24;603;3.83;1946.25
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27105-PUNTA BA. ALMENDRAS+CHOCOLATE 80grs(25);0;0;1;1;-1;100;69.35
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27050-PUNTA BA. BAÑADAS CHOCO BLCO. 110G;2;0;3;3;-1;150;174
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27138-PUNTA BA. BUDIN CHOCOLATE RELLENO 275G;1;1;0;1;0;100;104
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27041-PUNTA BA. BUDIN DE FRUTAS 250G;1;1;0;1;0;100;95
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27039-PUNTA BA. BUDIN GRANIZADO 220G;3;3;0;3;0;100;285
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27040-PUNTA BA. BUDIN MARMOLADO 220G;2;2;0;2;0;100;190
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27137-PUNTA BA. BUDIN VAINILLA RELLENO 275G;7;7;0;7;0;100;728
20 - Leonardo Pages;1100-Punta Ballena Galletitas;1312-PUNTA BA. DULCE DE LECHE CREMOSO 900g;13;0;15;15;-2;115.38;2174.99
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27007-PUNTA BA. FELICITA CLASICA 400grs X12;226;24;0;24;202;10.62;2335.52
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27008-PUNTA BA. FELICITA CHOCO 400grs X12;194;24;0;24;170;12.37;2335.52
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27150-PUNTA BA. MANI CON MIEL X12;3;1;0;1;2;33.33;268
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27016-PUNTA BA. OBLEAS ILIKE CHOCO 140grs X36;513;36;2;38;475;7.41;2405.63
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27127-PUNTA BA. OBLEAS ILIKE DDL 140grsx36;412;36;1;37;375;8.98;2340.63
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27058-PUNTA BA. PAN DULCE PREMIUM 400G (8);3;3;0;3;0;100;375
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27020-PUNTA BA. PANETTONE 330GRS X8;2;2;1;3;-1;150;311
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27113-PUNTA BA. PEPAS 320gs (12);40;0;3;3;37;7.5;278.4
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27064-PUNTA BA. PLAY RELLENA CHOCO 90 GRX48;569;77;0;77;492;13.53;1474.72
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27063-PUNTA BA. PLAY RELLENA FRUTILLA 90 GRX 48;600;48;0;48;552;8;908.25
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27037-WAFLE PLAY 100G CHOCO;635;40;0;40;595;6.3;937.07
20 - Leonardo Pages;1100-Punta Ballena Galletitas;27036-WAFLE PLAY 100G FRUTILLA;657;40;0;40;617;6.09;937.07
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27077-BIG CANUDINHO DINO X24 (6) DOCILE;1;1;0;1;0;100;389
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27088-DOCIGOMA GAJITOS 500gs (20) DOCILE;56;20;0;20;36;35.71;1207.85
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27087-DOCIGOMA SINO SURTIDO 500gs (20) DOCILE;40;20;0;20;20;50;1150.19
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27093-DOCILE BESO 500G;54;22;0;22;32;40.74;2316.41
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27091-DOCILE MORAS 500gs (12) DOCILE;30;2;0;2;28;6.67;250
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27134-DOCILE TUBO COLORES ACIDO 70G (12);7;1;0;1;6;14.29;405
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27133-DOCILE TUBO TUTI FRUTI ACIDO 70G(12);6;1;0;1;5;16.67;405
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27099-MALVAVISCOS AMARILLO 250gs (12) DOCILE;25;12;0;12;13;48;791.86
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27097-MALVAVISCOS AZUL/BLANCO 250gs (12);37;12;0;12;25;32.43;831.67
20 - Leonardo Pages;1101-DOCILE PUNTA BALLENA;27098-MALVAVISCOS ROSADO/BLANCO 250gs (12);32;12;0;12;20;37.5;791.76
20 - Leonardo Pages;1102-Punta Ballena Alfajores;23700-PLAY LOVE ALFAJOR 12;35;1;0;1;34;2.86;249
20 - Leonardo Pages;1102-Punta Ballena Alfajores;30521-PUNTA BA ALFAJOR CROCANTE LIMON x6;26;1;0;1;25;3.85;189.05
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27005-PUNTA BA. ALFAJOR  TRIPLE NIEVE X12;29;0;2.32;2.32;26.68;8;697.06
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27013-PUNTA BA. ALFAJOR COCOLATE  X8 (12);54;0;0.87;0.87;53.13;1.61;243.36
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27003-PUNTA BA. ALFAJOR PLAY CHOCO X12;77;0;1.08;1.08;75.92;1.4;240.39
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27004-PUNTA BA. ALFAJOR PLAY NIEVE X12;45;0;3.23;3.23;41.77;7.18;747.53
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27148-PUNTA BA. ALFAJOR SALCHICHON BLANCO X8 (12);12;0;4.61;4.61;7.39;38.42;1625.94
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27147-PUNTA BA. ALFAJOR SALCHICHON NEGRO X8 (12);21.88;0;6.99;6.99;14.89;31.95;2500.05
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27011-PUNTA BA. ALFAJOR SOUL BLANCO X12;49;1;0.91;1.91;47.09;3.9;619.8
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27001-PUNTA BA. ALFAJOR TOP X12 (12);48;2;1.65;3.65;44.35;7.6;1195.25
20 - Leonardo Pages;1102-Punta Ballena Alfajores;19615-PUNTA BA. ALFAJOR TRIPLE BLANCO X 12 (9);22;0;2.48;2.48;19.52;11.27;756.2
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27123-PUNTA BA. ALFAJOR TRIPLE CHOCOLATE X 12 (9);70;1;0.49;1.49;68.51;2.13;476.64
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27108-PUNTA BA. CLASICO CHOCOLATE X 12;29;2;0.74;2.74;26.26;9.45;645.7
20 - Leonardo Pages;1102-Punta Ballena Alfajores;23701-PUNTA BA. CLASICO CHOCOLATE X 8 (12);3;0;0.37;0.37;2.63;12.33;51.32
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27109-PUNTA BA. CLASICO NIEVE X12 (12);8;1;0;1;7;12.5;236
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27025-PUNTA BA. IMPACTO X16;90;0;0.62;0.62;89.38;0.69;136.4
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27106-PUNTA BA. SUPER TRIPLE BLANCO X 8 (9);21;0;2.21;2.21;18.79;10.52;913.93
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27107-PUNTA BA. SUPER TRIPLE CHOCOLATE X12 (9);12;0;2.74;2.74;9.26;22.83;1148.21
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27024-PUNTA BA. SURPRISE NEGRO X8 (12);99;2;2.52;4.52;94.48;4.57;1296.43
20 - Leonardo Pages;1102-Punta Ballena Alfajores;27023-PUNTA BA. SURPRISE VAINILLA X8 (12);94;1;1.16;2.16;91.84;2.3;611.12
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;00305-NEOSOL MINI SANDWICH 250G (16);19;2;0;2;17;10.53;106
20 - Leonardo Pages;1149-GALLETAS MOLINOS DEL SOL;770680806-OFERTA HOLIS MILANESA DE CARNE 500G;2;2;0;2;0;100;610
20 - Leonardo Pages;1150-SNACKS;556-BATATA PURA PAPA ONDULADA 120g (10);36;0;19;19;17;52.78;1152
20 - Leonardo Pages;1150-SNACKS;555-BATATA PURA PAPA ONDULADA 50g (20);28;0;1;1;27;3.57;25
20 - Leonardo Pages;1150-SNACKS;551-BATATA PURA PAPA ORIGINAL 120g (10);314;3;2;5;309;1.59;320
20 - Leonardo Pages;1150-SNACKS;565-BATATA PURA PAPA ORIGINAL 240g (6);134;3;2;5;129;3.73;620
20 - Leonardo Pages;1150-SNACKS;552-BATATA PURA PAPA ORIGINAL 380g (8);49;0;3;3;46;6.12;517
20 - Leonardo Pages;1150-SNACKS;550-BATATA PURA PAPA ORIGINAL 50g (20);319;0;23;23;296;7.21;575.01
20 - Leonardo Pages;1150-SNACKS;554-BATATA PURA PAPA S/CEBOLLA 120g (10);167;3;7;10;157;5.99;637
20 - Leonardo Pages;1150-SNACKS;553-BATATA PURA PAPA S/CEBOLLA 50g (20);445;16;52;68;377;15.28;1682.09
20 - Leonardo Pages;1151-FIDEOS FIDELLI;564-FIDELLI TALLARIN 500g (12);25;0;1;1;24;4;50.35
20 - Leonardo Pages;2023-Hielo Polar;30520-HIELO EN BOLSA;364;1;0;1;363;0.27;60
3 - Hector;1-Impulsiva;23.1-ALFAJOR HELADO D.L 18 UNID;648;18;1;19;629;2.93;1411.55
3 - Hector;1-Impulsiva;69.3-BIG CUP DDL 12 UNID;816;48;10;58;758;7.11;4489.81
3 - Hector;1-Impulsiva;4.2-BOMBON DDL 30 UNID;4080;90;23;113;3967;2.77;4339.42
3 - Hector;1-Impulsiva;5-CASATA TRIPLE 24 UNID;2328;24;6;30;2298;1.29;2400.01
3 - Hector;1-Impulsiva;21801035-CONO HELADO DDL (30xCaja);1860;0;1;1;1859;0.05;43.78
3 - Hector;1-Impulsiva;84-CRUFI BLACK CREMA 20 UNID;480;0;9;9;471;1.88;498.64
3 - Hector;1-Impulsiva;64.5-CRUFIMAX MENTA 20 UNIDADES;500;20;2;22;478;4.4;1579.01
3 - Hector;1-Impulsiva;65-CRUFITO 20 UNID;980;0;21;21;959;2.14;521.6
3 - Hector;1-Impulsiva;22001126-PACK CRUFIMAX DIET X 4 UNIDADES;62;4;0;4;58;6.45;1360
3 - Hector;1-Impulsiva;22001125-PACK CRUFIMAX X 4 UNIDADES;71;2;0;2;69;2.82;580
3 - Hector;1-Impulsiva;22001127-PACK CRUFIPOP X 10 UNID;99;1;0;1;98;1.01;234
3 - Hector;1-Impulsiva;86.2-PALETA FRUTAL FRUTILLA (36);1008;0;46;46;962;4.56;1072.58
3 - Hector;1-Impulsiva;1.6-PALITO DUKE N/F 50 UNID;6950;100;58;158;6792;2.27;2235.57
3 - Hector;1-Impulsiva;1-PALITO FRUTILLA 50 UNID;700;100;0;100;600;14.29;1499.99
3 - Hector;1-Impulsiva;355-PALITO LECHE DDL/CHOCO 30 UNI;1080;30;1;31;1049;2.87;682.01
3 - Hector;1-Impulsiva;1.2-PALITO NARANJA 50 UNID;400;50;0;50;350;12.5;750
3 - Hector;1-Impulsiva;2-SANDWICHE 30;7230;90;51;141;7089;1.95;5529.21
3 - Hector;1-Impulsiva;16.03-VASO CR/CHO 36 UNID;468;36;0;36;432;7.69;1548
3 - Hector;1-Impulsiva;16-VASO CR/FRUT 36 UNID;2160;36;0;36;2124;1.67;1548
3 - Hector;2-FAMILIAR 1L;8.14-BA. 1 LT DURAZNO Y ANANA;81;1;0;1;80;1.23;202.4
