vendedor;linea;articulo;venta_bruta;dev_Buen_Estado;dev_Mal_Estado;dev_total;venta_neta;porc_dev;tot_dev_$
2 - Nicolas Cairus;1-Impulsiva;64.2-CRUFIMAX  ALMENDRA 20 UNIDADES;40;0;1;1;39;2.5;59.16
2 - Nicolas Cairus;1-Impulsiva;20901136-CRUFIMAX CEREALES 20 UNIDADES;460;0;8;8;452;1.74;473.28
2 - Nicolas Cairus;1-Impulsiva;64-CRUFIMAX CREMA 20 UNIDADES;0;0;15;15;-15;100;892.62
2 - Nicolas Cairus;1-Impulsiva;64.5-CRUFIMAX MENTA 20 UNIDADES;380;0;20;20;360;5.26;1183.2
2 - Nicolas Cairus;1-Impulsiva;22001127-PACK CRUFIPOP X 10 UNID;39;1;0;1;38;2.56;238
2 - Nicolas Cairus;1-Impulsiva;86.1-PALETA FRUTAL DURAZNO (36);396;36;38;74;322;18.69;1730.3
2 - Nicolas Cairus;1-Impulsiva;86.2-PALETA FRUTAL FRUTILLA (36);504;0;61;61;443;12.1;1318.88
2 - Nicolas Cairus;1-Impulsiva;1.6-PALITO DUKE N/F 50 UNID;2100;0;2;2;2098;0.1;32
2 - Nicolas Cairus;1-Impulsiva;354-PALITO LECHE CREMA 30 UNI;510;210;0;210;300;41.18;4620.05
2 - Nicolas Cairus;1-Impulsiva;355-PALITO LECHE DDL/CHOCO 30 UNI;3120;30;0;30;3090;0.96;660.01
2 - Nicolas Cairus;1-Impulsiva;1.5-PALITO MANZANA 50 UNID;400;0;36;36;364;9;443.22
2 - Nicolas Cairus;1-Impulsiva;2-SANDWICHE 30;3150;60;46;106;3044;3.37;4371.98
2 - Nicolas Cairus;1-Impulsiva;16-VASO CR/FRUT 36 UNID;792;36;11;47;745;5.93;2021.01
2 - Nicolas Cairus;2-FAMILIAR 1L;8.7-BA. 1 LT C/SALSA FRUTILLA;121;1;1;2;119;1.65;464
2 - Nicolas Cairus;2-FAMILIAR 1L;8.5-BA. 1 LT CRE. VETEADO;187;0;3;3;184;1.6;656.1
2 - Nicolas Cairus;2-FAMILIAR 1L;8.4-BA. 1 LT DDL/GRANIZADO;202;2;3;5;197;2.48;1074.2
2 - Nicolas Cairus;2-FAMILIAR 1L;8.14-BA. 1 LT DURAZNO Y ANANA;17;6;0;6;11;35.29;1212.4
2 - Nicolas Cairus;2-FAMILIAR 1L;8.8-BA. 1 LT FLAN;188;3;3;6;182;3.19;1300.2
2 - Nicolas Cairus;2-FAMILIAR 1L;10101071-BA. 1 LT FRUTILLA A LA PANA;61;2;0;2;59;3.28;460
2 - Nicolas Cairus;2-FAMILIAR 1L;8.11-BA. 1 LT LIMON;35;1;1;2;33;5.71;464
2 - Nicolas Cairus;2-FAMILIAR 1L;8.2-BA. 1 LT T/SAMBAYON;168;1;4;5;163;2.98;1124.1
2 - Nicolas Cairus;2-FAMILIAR 1L;8-BA. 1 LT TRIPLE;249;2;5;7;242;2.81;1450.4
2 - Nicolas Cairus;2-FAMILIAR 1L;8.9-BA. 1 LT VAINILLA;24;2;1;3;21;12.5;690
2 - Nicolas Cairus;2-FAMILIAR 1L;8.1-BA. 1LT MENTA MARMOLADO;74;2;1;3;71;4.05;694
2 - Nicolas Cairus;3-Premium;85-PREM. CHEESECAKE;59;0;2;2;57;3.39;758
2 - Nicolas Cairus;3-Premium;9.3-PREM. MANJAR DE NIEVE;59;0;4;4;55;6.78;1305.88
2 - Nicolas Cairus;3-Premium;9.5-PREM. PASION DE ALMENDRA;45;0;2;2;43;4.44;652.94
2 - Nicolas Cairus;3-Premium;7730916583085-PREM. SUBLIME;0;0;1;1;-1;100;273.94
2 - Nicolas Cairus;3-Premium;9.4-PREM. SUSPIRO DE MENTA;29;0;1;1;28;3.45;379
2 - Nicolas Cairus;4-Dietetica;82.4-CRUFIMAX DIETÉTICA 20 UNIDADES;80;0;27;27;53;33.75;1880.47
2 - Nicolas Cairus;4-Dietetica;82.05-DIET 1 LT CREMA C/DURAZNO EN TROZOS;57;0;3;3;54;5.26;696.55
2 - Nicolas Cairus;4-Dietetica;82.04-DIET 1 LT FRUTILLA C/FRUTILLAS EN TROZOS;57;0;3;3;54;5.26;748.78
2 - Nicolas Cairus;4-Dietetica;11201073-DIET 1 LT TRIPLE CLASICO;61;1;4;5;56;8.2;1173.33
2 - Nicolas Cairus;4-Dietetica;11201138-DIET 1LT CAPUCCINO;14;0;1;1;13;7.14;267
2 - Nicolas Cairus;4-Dietetica;82.06-DIET 1LT DULCE DE LECHE C/SALSA DDL;42;0;2;2;40;4.76;481.78
2 - Nicolas Cairus;4-Dietetica;11201099-DIET 1LT FLAN C/SALSA DE DDL;45;0;2;2;43;4.44;481.78
2 - Nicolas Cairus;4-Dietetica;21901073-SANDWICHES DIET TRIPLE (30);150;0;11;11;139;7.33;486.2
2 - Nicolas Cairus;6-PREMIUM LIGHT;11801064-PREMIUM LIGHT TARTUFO;24;1;0;1;23;4.17;366.53
2 - Nicolas Cairus;8-FAMILIAR 2LT;13.7-BA. 2 LT C/SALSA FRUTILLA;67;1;2;3;64;4.48;1076.19
2 - Nicolas Cairus;8-FAMILIAR 2LT;13.4-BA. 2 LT C/VETEADO;85;2;1;3;82;3.53;1128.42
2 - Nicolas Cairus;8-FAMILIAR 2LT;13.5-BA. 2 LT DDL/ GRANIZ.;96;1;0;1;95;1.04;360.21
2 - Nicolas Cairus;8-FAMILIAR 2LT;13.8-BA. 2 LT FLAN;137;5;3;8;129;5.84;2944.38
2 - Nicolas Cairus;8-FAMILIAR 2LT;10201071-BA. 2 LT FRUTILLA A LA PANA;32;1;3;4;28;12.5;1384.16
2 - Nicolas Cairus;8-FAMILIAR 2LT;13.6-BA. 2 LT MARMOLADO;62;1;1;2;60;3.23;768.21
2 - Nicolas Cairus;8-FAMILIAR 2LT;13.2-BA. 2 LT T/SAMBAYON;97;1;3;4;93;4.12;1384.16
2 - Nicolas Cairus;8-FAMILIAR 2LT;13-BA. 2 LT TRIPLE;166;4;6;10;156;6.02;3792.16
2 - Nicolas Cairus;9-FAMILIAR 3LT;62.05-BA. 3 LT CRE. VETEADO;9;0;1;1;8;11.11;450.76
2 - Nicolas Cairus;9-FAMILIAR 3LT;62.04-BA. 3 LT DDL/ GRANIZ.;7;0;1;1;6;14.29;450.76
2 - Nicolas Cairus;9-FAMILIAR 3LT;62.08-BA. 3 LT FLAN;14;0;1;1;13;7.14;450.76
2 - Nicolas Cairus;10-FAMILIAR 5 LT;12.6-BA. 5 LT C/ VETEADO;14;0;1;1;13;7.14;591.66
2 - Nicolas Cairus;10-FAMILIAR 5 LT;12.3-BA. 5 LT D/GRANIZADO;23;0;2;2;21;8.7;1327.66
2 - Nicolas Cairus;10-FAMILIAR 5 LT;12.4-BA. 5 LT FLAN;30;1;1;2;28;6.67;1472
2 - Nicolas Cairus;10-FAMILIAR 5 LT;12.9-BA. 5 LT T/SAMBAYON;31;1;1;2;29;6.45;1327.66
2 - Nicolas Cairus;10-FAMILIAR 5 LT;12-BA. 5 LT TRIPLE;67;1;3;4;63;5.97;2655.32
2 - Nicolas Cairus;11-POSTRES TRIPLES;20-CRUFI POSTRE TRIPLE BAÑADO;12;0;1;1;11;8.33;821
2 - Nicolas Cairus;11-POSTRES TRIPLES;910101084-DIETETICO SALCHICHON CHOCOLATE;14;1;0;1;13;7.14;260
2 - Nicolas Cairus;12-Delicato 2 lt;11701110-DELICATO PASION DE DDL 2LT;50;1;3;4;46;8;1448.42
2 - Nicolas Cairus;12-Delicato 2 lt;11701142-DELICATO SAMBAYON DEL BOSQUE;51;0;2;2;49;3.92;763.71
2 - Nicolas Cairus;19-Italiana  500 ml;11901078-ITALIANA  LEMON PIE 500 ml;21;0;2;2;19;9.52;311.9
2 - Nicolas Cairus;19-Italiana  500 ml;11901023-ITALIANA BOMBON AVELLANO 500ml;43;1;3;4;39;9.3;699.9
2 - Nicolas Cairus;19-Italiana  500 ml;11901057-ITALIANA MENTA GRANIZADA 500 ml;47;0;4;4;43;8.51;699.9
2 - Nicolas Cairus;19-Italiana  500 ml;11901086-ITALIANA SAMB. C/ ALMENDRA 500 ml;14;1;4;5;9;35.71;855.85
2 - Nicolas Cairus;22-Pastas batuk 750 gr;730367805-RAVIOLES JAM Y QUESO 750 BATUK;295;2;0;2;293;0.68;234
2 - Nicolas Cairus;22-Pastas batuk 750 gr;730367822-RAVIOLES POLLO Y ESP. 750 BATUK;273;4;0;4;269;1.47;458
2 - Nicolas Cairus;22-Pastas batuk 750 gr;730367613-RAVIOLES VERDURA 750 BATUK;591;18;0;18;573;3.05;2036
2 - Nicolas Cairus;22-Pastas batuk 750 gr;731767826-TALLARINES 500g BATUK;47;4;0;4;43;8.51;260
2 - Nicolas Cairus;25-DIETETICO 90g;22201026-VASO LIGHT DDL/DDL 90gr (12);38;0;4;4;34;10.53;295.12
2 - Nicolas Cairus;25-DIETETICO 90g;22201099-VASO LIGHT FLAN C/DDL 90gr (12);37;0;2;2;35;5.41;170
2 - Nicolas Cairus;25-DIETETICO 90g;22201029-VASO LIGHT FRUTILLA C/S. FRUT 90 gr (12);34;0;4;4;30;11.76;317.56
2 - Nicolas Cairus;25-DIETETICO 90g;22201030-VASO LIGHT VAINILLA 90 gr (12);11;0;1;1;10;9.09;85
2 - Nicolas Cairus;31-Mermeladas L.Granjera;L79-LIMAY MEMBRILLO DIETETICO BANDEJA 250G;21;2;0;2;19;9.52;118
2 - Nicolas Cairus;52-Crema Doble;5087-CREMA DOBLE X 1/2LT;11;6;1;7;4;63.64;882
2 - Nicolas Cairus;53-Yogur;5244-YOGUR 0% DURAZNO;11;0;6;6;5;54.55;390
2 - Nicolas Cairus;53-Yogur;5243-YOGUR 0% FRUTILLA;11;0;2;2;9;18.18;150
2 - Nicolas Cairus;53-Yogur;5082-YOGUR BEBIBLE DR;32;3;3;6;26;18.75;342
2 - Nicolas Cairus;53-Yogur;5081-YOGUR BEBIBLE FR;22;4;0;4;18;18.18;228
2 - Nicolas Cairus;53-Yogur;5078-YOGUR BIO DR C/DR;51;0;3;3;48;5.88;225
2 - Nicolas Cairus;53-Yogur;5077-YOGUR BIO FR C/FR;33;5;15;20;13;60.61;1499.99
2 - Nicolas Cairus;55-Leche;5208-CHOCOLATADA UHT X 1 LT CALCAR;47;12;2;14;33;29.79;1064
2 - Nicolas Cairus;55-Leche;5196-DESCREMADA LARGA VIDA CALCAR;227;0;2;2;225;0.88;104
2 - Nicolas Cairus;55-Leche;5227-DESLACTOSADA CALCAR UHT SEMI DESC;77;12;2;14;63;18.18;838.59
2 - Nicolas Cairus;55-Leche;5195-ENTERA LARGA VIDA CALCAR;722;51;0;51;671;7.06;2688
2 - Nicolas Cairus;61-Linea gastronomica Mc cain;6044-NOISETTES 2.5 K MCCAIN (4);2;1;0;1;1;50;666
2 - Nicolas Cairus;61-Linea gastronomica Mc cain;6079-ROSTI ROUNDS X 2.5 MC CAIN;1;1;0;1;0;100;609
2 - Nicolas Cairus;64-Hamb. Chivito Hamby-Tacuarembo;6118-HAMB. TACUAREMBO X 2 (30) MC.CAIN;70;20;0;20;50;28.57;980
2 - Nicolas Cairus;70-Artico;8863-MILANESA MERLUZA CROCANTE FINAS HIERBAS 1kg ARTICO (6);3;5;0;5;-2;166.67;2250
2 - Nicolas Cairus;70-Artico;8902-MIX FRUTOS ROJOS C/FRUTILLA 1k pinguin (artico) (5);15;1;0;1;14;6.67;257
2 - Nicolas Cairus;70-Artico;8825-MORRON ROJO 1K ARTICO (10);226;1;0;1;225;0.44;165
2 - Nicolas Cairus;70-Artico;8905-SALMON FILET  ARTICO ( congelado al vacio ) (10);8.4;3.4;0;3.4;5;40.48;3519
2 - Nicolas Cairus;90-Doña Coca;7514-JAMON ET.NEGRA DOÑA COCA;5.7;5.7;0;5.7;0;100;2297.1
2 - Nicolas Cairus;90-Doña Coca;7502-PANCHO DOÑA COCA;11.15;1.55;0;1.55;9.6;13.9;465
2 - Nicolas Cairus;100-Centenario;8004-PALETA ROJA CENTENARIO;24.85;3;0;3;21.85;12.07;849
2 - Nicolas Cairus;100-Centenario;8615-PANCETA AHUMADA CENTENARIO;6.5;0;2.62;2.62;3.88;40.31;1689.9
2 - Nicolas Cairus;100-Centenario;8630-PANCHO S/L X20 CENTENARIO;5.5;1.2;0;1.2;4.3;21.82;387.6
2 - Nicolas Cairus;100-Centenario;8030-PATE CENTENARIO 2 X 1;19;0;3;3;16;15.79;396
2 - Nicolas Cairus;100-Centenario;8023-PULPA BONDEOLA CENTENARIO;299.47;32.1;0;32.1;267.37;10.72;6331.49
2 - Nicolas Cairus;110- Schneck;8514-HAMB. SCHNECK. X 2 UNID.(42);234;42;0;42;192;17.95;3234.01
2 - Nicolas Cairus;110- Schneck;8501-PANCHO SCHNECK S.L;3.64;1;0;1;2.64;27.47;536
2 - Nicolas Cairus;110- Schneck;8500-PANCHO SCHNECK X 8 C;8.7;1.1;0;1.1;7.6;12.64;673.2
2 - Nicolas Cairus;111-Maosol;2324-CARNE PICADA VACUNA Santa Clara 500grs;81;6;0;6;75;7.41;1260
2 - Nicolas Cairus;150- D. Joaquin;10502-CASERITO D. JOAQUIN;4.7;1.25;0;1.25;3.45;26.6;658.75
2 - Nicolas Cairus;170-Quesos;11507-NATURALACT  MUZZARELLA;13.9;3.95;0;3.95;9.95;28.42;1461.5
2 - Nicolas Cairus;171-QUESOS CAMPESTRE;2601-OFERTA QUESO RALLADO GRUESO 1K;27;1;0;1;26;3.7;218
2 - Nicolas Cairus;180-Rostan;12000-COLONIA ROSTAN;19.72;1.77;0;1.77;17.96;8.95;820.73
2 - Nicolas Cairus;180-Rostan;12001-MUZZARELLA ROSTAN;3.8;1.9;0;1.9;1.9;50;836
2 - Nicolas Cairus;190-La Dolfina;12526-HAMB. DOLFINA X48 X3;2646;156;0;156;2490;5.9;4679.97
2 - Nicolas Cairus;190-La Dolfina;25039-HAMB. EXTRA GRANDE PREMIUM (30) CAMPOSUR;0;7;0;7;-7;100;525
2 - Nicolas Cairus;190-La Dolfina;24016-HAMB. PARRILLERA x2 CAMPOSUR (42);1252;54;0;54;1198;4.31;2862.02
2 - Nicolas Cairus;281-Vinos;FDM11075-FIN DEL MUNDO RES. PATAGONIA MALBEC 750ML;2;1;0;1;1;50;539
2 - Nicolas Cairus;281-Vinos;16065-FLICHMAN RESERVA MALBEC 750;2;1;0;1;1;50;506
2 - Nicolas Cairus;291-Yerba Arminio;16077-ARMIÑO CLASICA 1 KG;26;2;0;2;24;7.69;332
2 - Nicolas Cairus;291-Yerba Arminio;16080-ARMIÑO SUAVE 500 GR;32;6;0;6;26;18.75;534
2 - Nicolas Cairus;370-Gema;4010-GRASA COMSA 400G;140;60;0;60;80;42.86;2093.98
2 - Nicolas Cairus;410-Avanti-Tapas;20500-EMPANADA X12 AVANTI- 28X CAJA;44;0;2;2;42;4.55;242
2 - Nicolas Cairus;410-Avanti-Tapas;20501-EMPANADA X20 AVANTI- 20X CAJA;27;0;7;7;20;25.93;1190
2 - Nicolas Cairus;411-Avanti-Pastas;20549-RAVIOLES VERDURA -AV 500G- 12X CAJA;4;0;1;1;3;25;224
2 - Nicolas Cairus;411-Avanti-Pastas;20551-TALLARINES FINOS- AV 500G- 12X CAJA;41;0;1;1;40;2.44;116
2 - Nicolas Cairus;412-Pastamania-Tapas;20515-EMPANADA X12 PASTAMANÍA- 36X CAJA;42;0;1;1;41;2.38;90
2 - Nicolas Cairus;412-Pastamania-Tapas;20518-EMPANADA X20 PASTAMANÍA- 24X CAJA;37;8;0;8;29;21.62;1072
2 - Nicolas Cairus;412-Pastamania-Tapas;20520-RECTANGULAR PASTAMANÍA- 20X CAJA;44;6;3;9;35;20.45;1206
2 - Nicolas Cairus;440-OFERTAS;264-OFERTA DULCE DE LECHE 180ml ITALIANA;28;4;0;4;24;14.29;208
2 - Nicolas Cairus;440-OFERTAS;25040-OFERTA HAMB. EXTRA GRANDE PREMIUM CAMPOSUR (30);329;20;0;20;309;6.08;1199.99
2 - Nicolas Cairus;440-OFERTAS;8037-OFERTA MORTADELA ARIZONA;47.8;4.45;0;4.45;43.35;9.31;609.65
2 - Nicolas Cairus;468-Cañuela Galletas;22112-9 DE ORO AGRIDUL.100GR (32);22;12;0;12;10;54.55;264
2 - Nicolas Cairus;468-Cañuela Galletas;22102-9 DE ORO AGRIDULCE 200GR (20);61;17;0;17;44;27.87;697.01
2 - Nicolas Cairus;468-Cañuela Galletas;22103-9 DE ORO AGRIDULCE 420GR (15);41;20;0;20;21;48.78;1425
2 - Nicolas Cairus;468-Cañuela Galletas;22146-PASEO 5 SEMILLA 300G;33;2;0;2;31;6.06;136
2 - Nicolas Cairus;468-Cañuela Galletas;22105-PASEO SALVADO 300GR;16;0;1;1;15;6.25;68
2 - Nicolas Cairus;469-Cañuela Harinas;22117-0000 HARINA FARINEL X1KG (12);88;12;0;12;76;13.64;468.01
2 - Nicolas Cairus;469-Cañuela Harinas;22122-HARINA LEUDANTE 1KG (12);12;12;0;12;0;100;899.99
2 - Nicolas Cairus;469-Cañuela Harinas;22101-HARINA PARA PIZZA C/LEVADURA;12;2;0;2;10;16.67;180
2 - Nicolas Cairus;470-Cañuelas;22194-LEVADURA SECA FERMIPAN 500G;23;19;0;19;4;82.61;2753.89
2 - Nicolas Cairus;471-Salsa Pontevedra;22014-PRONTO PASTA 340GR;24;12;0;12;12;50;468
2 - Nicolas Cairus;472-Jugos Maxi;2285-MAXI DURAZNO 200ml;29;5;0;5;24;17.24;85
2 - Nicolas Cairus;472-Jugos Maxi;2296-MAXI MANZANA 200ml;128;5;0;5;123;3.91;85
2 - Nicolas Cairus;480-Oderich;22078-POROTOS NATURAL 380gr ODERICH;12;6;0;6;6;50;276
2 - Nicolas Cairus;503-Pelusa;23013-CAT ADULTO 7kg PELUSA;38;2;0;2;36;5.26;1220
2 - Nicolas Cairus;504-Boby;23029-OFERTA REX 7kg;84;6;0;6;78;7.14;1932
2 - Nicolas Cairus;504-Boby;23030-REX 25kg;44;1;0;1;43;2.27;1030
2 - Nicolas Cairus;599-PESCADO REBOZADO CRUFI;760174815-M. DEL ESTE FORMITAS MERLUZA 400gr;46;4;0;4;42;8.7;444
2 - Nicolas Cairus;599-PESCADO REBOZADO CRUFI;880274815-M. DEL ESTE MEDALLON MERLUZA 2.5 KG;11;1;0;1;10;9.09;616
2 - Nicolas Cairus;599-PESCADO REBOZADO CRUFI;880374815-M. DEL ESTE MEDALLON MERLUZA 430 GR.;25;4;0;4;21;16;480
2 - Nicolas Cairus;599-PESCADO REBOZADO CRUFI;880374823-M. DEL ESTE MEDALLON MERLUZA RELLENO Q/E 430g;42;0;1;1;41;2.38;155.8
2 - Nicolas Cairus;599-PESCADO REBOZADO CRUFI;770374830-M. DEL ESTE MILA DE MERLUZA ROMANA CON L/P 500g;25;2;0;2;23;8;454
2 - Nicolas Cairus;599-PESCADO REBOZADO CRUFI;770574815-M. DEL ESTE MILANESA DE MERLUZA  2.5 KG;30;1;0;1;29;3.33;1085
2 - Nicolas Cairus;599-PESCADO REBOZADO CRUFI;770374815-M. DEL ESTE MILANESA MERLUZA 500GRS;14;6;0;6;8;42.86;1448
2 - Nicolas Cairus;604-Culinex;700277600-ACELGA 1kg HUERTA DEL ESTE;202;3;0;3;199;1.49;406.81
2 - Nicolas Cairus;604-Culinex;700377600-ACELGA 2.5 KG HUERTA DEL ESTE;72;10;0;10;62;13.89;2912
2 - Nicolas Cairus;604-Culinex;740267627-ARROLLADITOS PRIMAVERA BATUK 1kg;207.35;3.35;0;3.35;204;1.62;1025.5
2 - Nicolas Cairus;604-Culinex;7003776001-ARVEJAS 2.5 KG HUERTA DEL ESTE;74.01;1;0;1;73.01;1.35;393
2 - Nicolas Cairus;604-Culinex;011-BEMBRASIL BOCADITOS PAPA/QUESO 1.05(C10);73;2;2;4;69;5.48;475.56
2 - Nicolas Cairus;604-Culinex;700367604-CEBOLLA BATUK 2.5KG;99;5;0;5;94;5.05;1575
2 - Nicolas Cairus;604-Culinex;700350604-CEBOLLA DADOS 2.5KG HUERTA DEL ESTE;104;1;0;1;103;0.96;385
2 - Nicolas Cairus;604-Culinex;700277609-EUROPEA MIX 1kg HUERTA DEL ESTE;63;2;0;2;61;3.17;326
2 - Nicolas Cairus;604-Culinex;77903609772705-HAMBURGUESA CABAÑA LILAS 30X2 un;688;10;24;34;654;4.94;1878.86
2 - Nicolas Cairus;604-Culinex;700367614-MAIZ 2.5 BATUK;24;1;0;1;23;4.17;426
2 - Nicolas Cairus;604-Culinex;700377611-MEXICANA 2.5kg HUERTA DEL ESTE;39;1;0;1;38;2.56;436
2 - Nicolas Cairus;604-Culinex;700367615-MORRON BATUK 2.5KG;93;4;0;4;89;4.3;1669
2 - Nicolas Cairus;604-Culinex;700377615-MORRON ROJO 2.5kg HUERTA DEL ESTE;77;2;0;2;75;2.6;1194
2 - Nicolas Cairus;604-Culinex;710301702-NOISETTE 2.5K CRUFI;156;3;0;3;153;1.92;1464
2 - Nicolas Cairus;604-Culinex;710570712-PAPA BEMBRASIL 2KG TRADICIONAL (7);2325.01;23;0;23;2302.01;0.99;4640.42
2 - Nicolas Cairus;604-Culinex;710351701-PAPA CORTE FINO 2.5KG CRUFI  (7x7);5;5;0;5;0;100;1605.03
2 - Nicolas Cairus;604-Culinex;710201707-PAPA ROSTI 1KG CRUFI;44;6;1;7;37;15.91;1484.05
2 - Nicolas Cairus;604-Culinex;710201708-PAPA RUSTICAS 1 KG CRUFI;0;0;1;1;-1;100;178.6
2 - Nicolas Cairus;604-Culinex;710270707-ROSTI BEMBRASIL 1.06kg (8);14;2;0;2;12;14.29;240
2 - Nicolas Cairus;604-Culinex;700277612-RUSA 1kg HUERTA DEL ESTE;33;2;0;2;31;6.06;300
2 - Nicolas Cairus;604-Culinex;700377612-RUSA 2.5kg HUERTA DEL ESTE;77;1;0;1;76;1.3;350
2 - Nicolas Cairus;605-Panes Zinho;840466518-PAN DE AJO PICANTE C/QUESO ZINHO;11;0;1;1;10;9.09;114.03
2 - Nicolas Cairus;606-EMPANADAS -CRUFI;208-EMPANADA JAMON/QUESO X 6 CRUFI;29;2;1;3;26;10.34;870
2 - Nicolas Cairus;608-PASTAS CRUFI;730260801-ÑOQUIS 3KG CRUFI;65;1;0;1;64;1.54;456
2 - Nicolas Cairus;608-PASTAS CRUFI;730460805-RAVIOLES JAMON Y MUZZA 2.5KG CRUFI;4;1;0;1;3;25;599
2 - Nicolas Cairus;608-PASTAS CRUFI;239267-RAVIOLES JAMON Y MUZZA 750 GRS CRUFI;18;0;2;2;16;11.11;440
2 - Nicolas Cairus;608-PASTAS CRUFI;730301806-RAVIOLES POLLO 750 GRS CRUFI;17;0;1;1;16;5.88;184.63
2 - Nicolas Cairus;608-PASTAS CRUFI;730301807-RAVIOLES VERDURA 750grs CRUFI;101;9;0;9;92;8.91;1570.92
2 - Nicolas Cairus;608-PASTAS CRUFI;731501803-TORTELINES CRUFI 750g;81;1;0;1;80;1.23;199.42
2 - Nicolas Cairus;609-REBOZADOS DE POLLO CRUFI;880101806-MEDALLONES POLLO 1kg CRUFI;21;0;1;1;20;4.76;268.23
2 - Nicolas Cairus;609-REBOZADOS DE POLLO CRUFI;880201806-MEDALLONES POLLO 2.5kg CRUFI;70;4;0;4;66;5.71;3072
2 - Nicolas Cairus;609-REBOZADOS DE POLLO CRUFI;780601832-NUGGET CLASICA CRUFI 2,5kg (NUEVAS);110;1;0;1;109;0.91;623
2 - Nicolas Cairus;609-REBOZADOS DE POLLO CRUFI;9515-NUGGET POLLO 2.5KG SEARA;322;3;0;3;319;0.93;2280
2 - Nicolas Cairus;609-REBOZADOS DE POLLO CRUFI;780501806-NUGGETS 900 CRUFI;51;4;0;4;47;7.84;1137.08
2 - Nicolas Cairus;609-REBOZADOS DE POLLO CRUFI;780561806-NUGGETS 900GRS SEARA;119;4;0;4;115;3.36;1165.33
2 - Nicolas Cairus;612-PESCADO NATURAL CRUFI;860474815-M. DEL ESTE FILET MERLUZA S/ESPINA;32;4;1;5;27;15.63;1999.29
2 - Nicolas Cairus;614-PIZZA SIN GLUTEN;841301824-PIZZA MUZZA SIN GLUTEN 260g CRUFI;135;2;0;2;133;1.48;424
2 - Nicolas Cairus;653-JIMO;JACA-JIMO ACAROS Y PULGAS AERO 300ml;3;3;0;3;0;100;0
2 - Nicolas Cairus;653-JIMO;JP100-JIMO PENETRANTE AERO 100cc;1;1;0;1;0;100;162.5
2 - Nicolas Cairus;801-ARTICULOS ESCOLARES;150103-ECCOLE;11;5;0;5;6;45.45;850
2 - Nicolas Cairus;999-Sin calificar;2036-DTOS. OTORGADOS;0;5;0;5;-5;100;1149
2 - Nicolas Cairus;1023-Sucre Group S.R.L;2411-DETERGENTE AMARILLO SUPREMA 500ml (Cx24);12;9;0;9;3;75;180
2 - Nicolas Cairus;1023-Sucre Group S.R.L;2413-DETERGENTE ROJO SUPREMA 500ml (Cx24);12;9;0;9;3;75;180
2 - Nicolas Cairus;1023-Sucre Group S.R.L;2419-DETERGENTE VERDE SUPREMA 500ml;16;12;0;12;4;75;240
2 - Nicolas Cairus;1023-Sucre Group S.R.L;2404-JABON LIQUIDO AZUL 3LT SUPREMA (Cx6);13;2;0;2;11;15.38;364
2 - Nicolas Cairus;1080-MILI CUIDADO PERSONAL;26014-MILI PROTECTORES DIARIOS X15 (24);55;4;0;4;51;7.27;152
2 - Nicolas Cairus;1080-MILI CUIDADO PERSONAL;26011-MILI TOALLA SUAVE 8 (36);20;4;0;4;16;20;148
2 - Nicolas Cairus;1100-Punta Ballena Galletitas;27130-MARIA BONITA MALTEADA INTEGRAL 380g (12);2;1;0;1;1;50;129
2 - Nicolas Cairus;1149-GALLETAS MOLINOS DEL SOL;3432-CORLASA MUZZARELLA X 3.5;98.82;1.45;0;1.45;97.37;1.47;507.5
2 - Nicolas Cairus;1149-GALLETAS MOLINOS DEL SOL;00305-NEOSOL MINI SANDWICH 250G (16);36;30;0;30;6;83.33;1590.01
2 - Nicolas Cairus;1149-GALLETAS MOLINOS DEL SOL;301-NEOSOL SALVADO 360G (15);9;3;0;3;6;33.33;144
2 - Nicolas Cairus;1149-GALLETAS MOLINOS DEL SOL;300-NEOSOL SANDWICH 330G (15);20;1;0;1;19;5;64
2 - Nicolas Cairus;1149-GALLETAS MOLINOS DEL SOL;770680806-OFERTA HOLIS MILANESA DE CARNE 500G;58;6;0;6;52;10.34;1000
2 - Nicolas Cairus;1150-SNACKS;551-BATATA PURA PAPA ORIGINAL 120g (10);15;6;0;6;9;40;384
2 - Nicolas Cairus;1150-SNACKS;565-BATATA PURA PAPA ORIGINAL 240g (6);24;6;5;11;13;45.83;1364
2 - Nicolas Cairus;1151-FIDEOS FIDELLI;564-FIDELLI TALLARIN 500g (12);21;5;0;5;16;23.81;180
2 - Nicolas Cairus;1151-FIDEOS FIDELLI;560-FIDELLI TIRABUZON 500g (12);27;7;0;7;20;25.93;286
2 - Nicolas Cairus;2023-Hielo Polar;30520-HIELO EN BOLSA;1715;68;0;68;1647;3.97;4079.97
20 - Leonardo Pages;1-Impulsiva;1.6-PALITO DUKE N/F 50 UNID;100;100;0;100;0;100;1499.99
20 - Leonardo Pages;1-Impulsiva;2-SANDWICHE 30;0;30;0;30;-30;100;1290
20 - Leonardo Pages;22-Pastas batuk 750 gr;730367613-RAVIOLES VERDURA 750 BATUK;167;5;0;5;162;2.99;585
20 - Leonardo Pages;30-Dulces La Granjera;2003-MEMBRILLO I.T 4 KG;22;1;0;1;21;4.55;295.45
20 - Leonardo Pages;31-Mermeladas L.Granjera;2054-MERM. HIGO 3KG LA GRANJ.;2;1;0;1;1;50;559
20 - Leonardo Pages;50-Quesos;5053-BARRA SANDW CALCAR 4KG;142.15;8;0;8;134.15;5.63;2560
